id_num,"from_date","to_date","name","ev_desc","isBigEvent","isAllDay"
1503,"2014-05-23 19:00:00","2014-05-23 20:00:00","Movie Night","","",""
1504,"2014-05-03 11:30:00","2014-05-03 13:30:00","Mother-Daughter Tea","","Y",""
1505,"2014-05-10 10:30:00","2014-05-10 11:30:00","Confirmation","","",""
1506,"2014-05-10 13:00:00","2014-05-10 15:00:00","SCSA","","",""
1507,"2014-05-10 20:00:00","2014-05-10 21:00:00","AA Meeting","","",""
1508,"2014-05-17 20:00:00","2014-05-17 21:00:00","AA Meeting","","",""
1509,"2014-05-24 13:00:00","2014-05-24 15:00:00","SCSA","","",""
1510,"2014-05-24 20:00:00","2014-05-24 21:00:00","AA Meeting","","",""
1511,"2014-06-01 00:01:00","2014-06-01 23:59:00","7th Sunday of Easter","","","Y"
1512,"2014-06-01 10:00:00","2014-06-01 11:00:00","Worship Service","","",""
1513,"2014-06-01 10:10:00","2014-06-01 11:10:00","Sunday Alive","","",""
1514,"2014-06-01 00:01:00","2014-06-01 23:59:00","Graduate Sunday","<p>We encourage any members who will be graduating from high school, college, or avocational school to join us for worship on this Sunday as they will be recognized for theiraccomplishments. Please contact the church office if you can be with us. Also, if you have afamily member that is graduating please let the church office know so that their name maybe included on the list of graduates. Congratulations to all and may God&rsquo;s Spirit guide themin their decisions and future careers.</p>","Y","Y"
1515,"2014-06-01 00:01:00","2014-06-01 23:59:00","Semi-Annual Meeting","","","Y"
1516,"2014-06-08 00:01:00","2014-06-08 23:59:00","Pentecost Sunday","","","Y"
1517,"2014-06-08 10:00:00","2014-06-08 11:00:00","Confirmation Sunday","<p>Students completing two years of confirmation instruction will be received into theconfirmed membership of the congregation on this Sunday during the worship service. Thisalso the festival of Pentecost celebrating the gift of the Spirit coming to the disciples ofJesus and forming the church. We celebrate the birth of the church as well as God&rsquo;s Spiritworking in the lives of our young people who will be affirming their baptismal vows.</p>","Y",""
1518,"2014-06-08 10:10:00","2014-06-08 11:10:00","Sunday Alive","","",""
1519,"2014-06-08 00:01:00","2014-06-08 23:59:00","Noisy Offering","","","Y"
1520,"2014-06-08 00:01:00","2014-06-08 23:59:00","Yard Sale Take-In Begins","<p>Planning for the 2014&nbsp;Yard Sale is in full&nbsp;swing and your help is&nbsp;always needed and&nbsp;appreciated, we have a&nbsp;job to fit your skills!&nbsp;Intake for church&nbsp;members will start on Sunday, June 8th&nbsp;and donations from the public, June 15th.&nbsp;Set up of tables will be the week before&nbsp;June 8th with Gerry Cleasby getting things&nbsp;down from the attic around June 2nd so&nbsp;please talk to him if you can assist with&nbsp;these jobs. We are also looking for&nbsp;someone to assist Don Scott with the&nbsp;&ldquo;electronic&rdquo; area outside before and&nbsp;during the sale. If you can help in this&nbsp;area, please let Gerry or Pat Scott know.&nbsp;Marking is planned for Monday and&nbsp;Wednesday mornings from 9-12 and<br />Tuesday and Thursday evenings from 6-8:30 pm, times may be adjusted as&nbsp;needed. Virla Cleasby will have a sign up&nbsp;sheet for cashiers on June 1st, so if you&nbsp;want to help out in this area, please see&nbsp;her. We are asking the congregation for&nbsp;donations of the following: masking tape,&nbsp;calculators (basic), poster board, new&nbsp;whistles, twine, empty boxes and sharpies&nbsp;for making. Please have these to church&nbsp;by June 8th so we know what we need to<br />purchase. A box will be there and marked&nbsp;with &ldquo;donations for yard sale&rdquo; on the box.&nbsp;We have instituted some parameters for&nbsp;pre sales this years, along with a sign up&nbsp;sheet for items that you may be on the&nbsp;look out for. More info on this will be&nbsp;forth coming. Our next meeting in June&nbsp;18th at 6:00 pm, all are welcome and&nbsp;encouraged to attend. Thanks for your&nbsp;help and support with this endeavor.&nbsp;Gerry &amp; Maggie</p>","Y","Y"
1521,"2014-06-15 00:01:00","2014-06-15 23:59:00","Holy Trinity","","","Y"
1522,"2014-06-15 00:01:00","2014-06-15 23:59:00","1st Sunday after Pentecost","","","Y"
1523,"2014-06-15 10:00:00","2014-06-15 11:00:00","Baptism Service","","",""
1524,"2014-06-22 00:01:00","2014-06-22 23:59:00","2nd Sunday after Pentecost","","","Y"
1525,"2014-06-22 10:00:00","2014-06-22 11:00:00","Communion Service","","",""
1526,"2014-06-22 10:10:00","2014-06-22 11:10:00","Sunday Alive","","",""
1527,"2014-06-29 00:01:00","2014-06-29 23:59:00","3rd Sunday after Pentecost","","","Y"
1528,"2014-06-29 10:00:00","2014-06-29 11:00:00","Worship Service","","",""
1529,"2014-06-09 19:00:00","2014-06-09 20:00:00","Church Council","","",""
1530,"2014-06-16 18:30:00","2014-06-16 19:30:00","Men's Steak Fry","<p>Men&rsquo;s Annual Steak Fry is&nbsp;June 16th, 6:30 pm&nbsp;at Baycourt Park&nbsp;on Andersonville Rd.&nbsp;ALL MEN ARE INVITED.&nbsp;Those with last names beginning&nbsp;with A-M&nbsp;please bring a salad&nbsp;N -Z a dessert.&nbsp;Be sure to sign up so there will&nbsp;be enough for all.&nbsp;A fee will be collected that evening&nbsp;to cover the expenses.</p>","Y",""
1531,"2014-06-23 00:01:00","2014-06-23 23:59:00","Newsletter Deadline","","","Y"
1532,"2014-06-03 18:30:00","2014-06-03 19:30:00","Craft Night","","",""
1533,"2014-06-24 00:01:00","2014-06-24 23:59:00","Camp-chi-lu-ca","","","Y"
1534,"2014-06-04 07:50:00","2014-06-04 08:50:00","Golf","","",""
1535,"2014-06-04 12:00:00","2014-06-04 13:00:00","ELCA Conference","","",""
1536,"2014-06-04 19:00:00","2014-06-04 20:00:00","Rock Club","","",""
1537,"2014-06-04 20:00:00","2014-06-04 21:00:00","AA Meeting","","",""
1538,"2014-06-11 07:50:00","2014-06-11 08:50:00","Golf","","",""
1539,"2014-06-11 20:00:00","2014-06-11 21:00:00","AA","","",""
1540,"2014-06-18 07:50:00","2014-06-18 08:50:00","Golf","","",""
1541,"2014-06-18 18:00:00","2014-06-18 19:00:00","Yard Sale Meeting","","",""
1542,"2014-06-18 20:00:00","2014-06-18 21:00:00","AA","","",""
1543,"2014-06-25 07:50:00","2014-06-25 08:50:00","Golf","","",""
1544,"2014-06-25 20:00:00","2014-06-25 21:00:00","AA","","",""
1545,"2014-06-12 18:30:00","2014-06-12 19:30:00","TOPS","","",""
1546,"2014-06-19 18:30:00","2014-06-19 19:30:00","TOPS","","",""
1547,"1969-12-31 17:00:00","2014-06-26 13:00:00","Ladies Picnic","","",""
1548,"2014-06-07 20:00:00","2014-06-07 21:00:00","AA","","",""
1549,"2014-06-14 20:00:00","2014-06-14 21:00:00","AA","","",""
1550,"2014-06-21 20:00:00","2014-06-21 21:00:00","AA","","",""
1551,"2014-06-28 20:00:00","2014-06-28 21:00:00","AA","","",""
1552,"2014-06-26 12:00:00","2014-06-26 13:00:00","Ladies Picnic","<p>The Annual Summer Picnicfor ALL women is Thursday, June 26th Noon at Klopfer&rsquo;s. A Salad Potluck is our tradition. Beverages will be provided.</p>","Y",""
1553,"2014-07-06 00:01:00","2014-07-06 23:59:00","4th Sunday after Pentecost","","","Y"
1554,"2014-07-06 10:00:00","2014-07-06 11:00:00","Communion Worship Service","","",""
1555,"2014-07-13 00:01:00","2014-07-13 23:59:00","5th Sunday after Pentecost","","","Y"
1556,"2014-07-13 10:00:00","2014-07-13 11:00:00","Communion Worship Service","","",""
1557,"2014-07-20 00:01:00","2014-07-20 23:59:00","6th Sunday after Pentecost","","","Y"
1558,"2014-07-20 10:00:00","2014-07-20 11:00:00","Communion Worship Service","","",""
1559,"2014-07-27 00:01:00","2014-07-27 23:59:00","7th Sunday after Pentecost","","","Y"
1560,"2014-07-27 10:00:00","2014-07-27 11:00:00","Communion Worship Service","","",""
1561,"2014-07-14 18:30:00","2014-07-14 19:30:00","Church Council","","",""
1562,"2014-07-21 00:01:00","2014-07-21 23:59:00","Newsletter Deadline","","","Y"
1563,"2014-07-02 20:00:00","2014-07-02 21:00:00","AA Meeting","","",""
1564,"2014-07-09 20:00:00","2014-07-09 21:00:00","AA Meeting","","",""
1565,"2014-07-16 18:00:00","2014-07-16 19:00:00","Yard Sale Meeting","","",""
1566,"2014-07-16 20:00:00","2014-07-16 21:00:00","AA Meeting","","",""
1567,"2014-07-23 20:00:00","2014-07-23 21:00:00","AA Meeting","","",""
1568,"2014-07-30 20:00:00","2014-07-30 21:00:00","AA Meeting","","",""
1569,"2014-07-03 18:30:00","2014-07-03 19:30:00","TOPS","","",""
1570,"2014-07-10 18:30:00","2014-07-10 19:30:00","TOPS","","",""
1571,"2014-07-17 18:30:00","2014-07-17 19:30:00","TOPS","","",""
1572,"2014-07-24 08:00:00","2014-07-24 18:00:00","Yard Sale","<p>Donated items for the church yard sale may be brought to the church during office hours,Monday through Friday, from 9:00am till noon, or Tuesday and Thursday evenings, from6:00pm till 8:30pm. Or simply call the church office to make arrangements for drop-offs.Mention to friends and neighbors that we will take leftover items from neighborhood yardsales as well.</p>
<p>We also need an intake of volunteers to help work the days of the Yard Sale. A sign upsheet is posted in the Fellowship Area. Watch for announcements for the different areas thatworkers will be needed. Sorters and markers are needed for the days and weeks prior to thesale, during church office hours, or Tuesday and Thursday evenings. For questions contactGerry Cleasby (248-673-8363) or Maggie Negele (248-461-6537).</p>","Y",""
1573,"2014-07-24 18:30:00","2014-07-24 19:30:00","TOPS","","",""
1574,"2014-07-31 12:00:00","2014-07-31 18:00:00","Blood Drive","","Y",""
1575,"2014-07-31 18:30:00","2014-07-31 19:30:00","TOPS","","",""
1576,"2014-07-18 19:00:00","2014-07-18 20:00:00","Free Movie","","",""
1577,"2014-07-25 08:00:00","2014-07-25 18:00:00","Yard Sale","<p>Donated items for the church yard sale may be brought to the church during office hours,Monday through Friday, from 9:00am till noon, or Tuesday and Thursday evenings, from6:00pm till 8:30pm. Or simply call the church office to make arrangements for drop-offs.Mention to friends and neighbors that we will take leftover items from neighborhood yardsales as well.</p>
<p>We also need an intake of volunteers to help work the days of the Yard Sale. A sign upsheet is posted in the Fellowship Area. Watch for announcements for the different areas thatworkers will be needed. Sorters and markers are needed for the days and weeks prior to thesale, during church office hours, or Tuesday and Thursday evenings. For questions contactGerry Cleasby (248-673-8363) or Maggie Negele (248-461-6537).</p>","Y",""
1578,"2014-07-05 18:00:00","2014-07-05 19:00:00","AA Meeting","","",""
1579,"2014-07-12 20:00:00","2014-07-12 21:00:00","AA Meeting","","",""
1580,"2014-07-19 20:00:00","2014-07-19 21:00:00","AA Meeting","","",""
1581,"2014-07-26 20:00:00","2014-07-26 21:00:00","AA Meeting","","",""
1582,"2014-07-26 08:00:00","2014-07-26 12:00:00","Yard Sale","<p>Donated items for the church yard sale may be brought to the church during office hours,Monday through Friday, from 9:00am till noon, or Tuesday and Thursday evenings, from6:00pm till 8:30pm. Or simply call the church office to make arrangements for drop-offs.Mention to friends and neighbors that we will take leftover items from neighborhood yardsales as well.</p>
<p>We also need an intake of volunteers to help work the days of the Yard Sale. A sign upsheet is posted in the Fellowship Area. Watch for announcements for the different areas thatworkers will be needed. Sorters and markers are needed for the days and weeks prior to thesale, during church office hours, or Tuesday and Thursday evenings. For questions contactGerry Cleasby (248-673-8363) or Maggie Negele (248-461-6537).</p>","Y",""
1583,"2014-07-31 18:00:00","2014-07-31 19:00:00","Community & Global Ministry","","",""
1584,"2014-08-03 00:01:00","2014-08-03 23:59:00","8th Sunday after Pentecost","","","Y"
1585,"2014-08-03 11:30:00","2014-08-03 12:30:00","Worship & Music Ministry","","",""
1586,"2014-08-10 00:01:00","2014-08-10 23:59:00","9th Sunday after Pentecost","","","Y"
1587,"2014-08-10 10:00:00","2014-08-10 11:00:00","Worship Service","","",""
1588,"2014-08-17 00:01:00","2014-08-17 23:59:00","10th Sunday after Pentecost","","","Y"
1589,"2014-08-17 10:00:00","2014-08-17 11:00:00","Worship Service","","",""
1590,"2014-08-17 17:15:00","2014-08-17 19:15:00","VBS Kick-off Supper","","",""
1591,"2014-08-24 00:01:00","2014-08-24 23:59:00","11th Sunday after Pentecost","","","Y"
1592,"2014-08-24 10:00:00","2014-08-24 11:00:00","Worship Service","","",""
1593,"2014-08-31 00:01:00","2014-08-31 23:59:00","12th Sunday after Pentecost","","","Y"
1594,"2014-08-31 10:00:00","2014-08-31 11:00:00","Worship Service","","",""
1595,"2014-08-11 18:30:00","2014-08-11 19:30:00","Church Council & Picnic","","",""
1596,"2014-08-18 18:00:00","2014-08-18 20:00:00","Vacation Bible School","","",""
1597,"2014-08-12 19:00:00","2014-08-12 20:00:00","Crop Walk Rally","","",""
1598,"2014-08-19 18:00:00","2014-08-19 20:00:00","Vacation Bible School","","",""
1599,"2014-08-06 20:00:00","2014-08-06 21:00:00","AA Meeting","","",""
1600,"2014-08-13 20:00:00","2014-08-13 21:00:00","AA Meeting","","",""
1601,"2014-08-20 18:00:00","2014-08-20 20:00:00","Vacation Bible School","","",""
1602,"2014-08-20 20:00:00","2014-08-20 21:00:00","AA Meeting","","",""
1603,"2014-08-27 20:00:00","2014-08-27 21:00:00","AA Meeting","","",""
1604,"2014-08-21 18:00:00","2014-08-21 20:00:00","Vacation Bible School","","",""
1605,"2014-08-15 19:00:00","2014-08-15 21:00:00","FREE Movie","","",""
1606,"2014-08-02 20:00:00","2014-08-02 21:00:00","AA Meeting","","",""
1607,"2014-08-09 20:00:00","2014-08-09 21:00:00","AA Meeting","","",""
1608,"2014-08-16 20:00:00","2014-08-16 21:00:00","AA Meeting","","",""
1609,"2014-08-23 20:00:00","2014-08-23 21:00:00","AA Meeting","","",""
1610,"2014-08-30 20:00:00","2014-08-30 21:00:00","AA Meeting","","",""
1611,"2014-09-07 00:01:00","2014-09-07 23:59:00","13th Sunday of Pentecost","","","Y"
1612,"2014-09-07 10:00:00","2014-09-07 11:00:00","Communion Service","","",""
1613,"2014-09-07 00:01:00","2014-09-07 23:59:00","Worship & Music Meeting","","","Y"
1614,"2014-09-14 00:01:00","2014-09-14 23:59:00","14th Sunday of Pentecost","","","Y"
1615,"2014-09-14 10:00:00","2014-09-14 11:00:00","Communion Service","","",""
1616,"2014-09-14 10:10:00","2014-09-14 11:10:00","Sunday Alive","","",""
1617,"2014-09-14 00:01:00","2014-09-14 23:59:00","Rally Day! Picnic!","","","Y"
1618,"2014-09-21 00:01:00","2014-09-21 23:59:00","15th Sunday of Pentecost","","","Y"
1619,"2014-09-21 10:00:00","2014-09-21 11:00:00","Communion Service","","",""
1620,"2014-09-21 10:10:00","2014-09-21 11:10:00","Sunday Alive","","",""
1621,"2014-09-21 00:01:00","2014-09-21 23:59:00","\"5 Women-5 Journeys\"","<p>Bethel United Church of Christ</p>","","Y"
1622,"2014-09-28 00:01:00","2014-09-28 23:59:00","16th Sunday of Pentecost","","","Y"
1623,"2014-09-28 10:00:00","2014-09-28 11:00:00","Worship Service","","",""
1624,"2014-09-28 10:10:00","2014-09-28 11:10:00","Sunday Alive","","",""
1625,"2014-09-08 19:00:00","2014-09-08 20:00:00","Church Council","","",""
1626,"2014-09-09 09:00:00","2014-09-09 12:00:00","Quilting","","",""
1627,"2014-09-23 09:00:00","2014-09-23 12:00:00","Quilting","","",""
1628,"2014-09-03 07:50:00","2014-09-03 08:50:00","Golf","","",""
1629,"2014-09-03 19:00:00","2014-09-03 20:00:00","Rock Club","","",""
1630,"2014-09-03 20:00:00","2014-09-03 21:00:00","AA Meeting","","",""
1631,"2014-09-10 07:50:00","2014-09-10 08:50:00","Golf","","",""
1632,"2014-09-17 07:50:00","2014-09-17 08:50:00","Golf","","",""
1633,"2014-09-17 20:00:00","2014-09-17 21:00:00","AA Meeting","","",""
1634,"2014-09-24 07:50:00","2014-09-24 08:50:00","Golf","","",""
1635,"2014-09-24 18:00:00","2014-09-24 20:00:00","SCSA","","",""
1636,"2014-09-04 10:00:00","2014-09-04 11:00:00","WELCA","","",""
1637,"2014-09-11 19:30:00","2014-09-11 20:30:00","Choir","","",""
1638,"2014-09-18 18:30:00","2014-09-18 19:30:00","TOPS","","",""
1639,"2014-09-18 18:45:00","2014-09-18 19:45:00","Bells","","",""
1640,"2014-09-18 19:30:00","2014-09-18 20:30:00","Choir","","",""
1641,"2014-09-25 18:30:00","2014-09-25 19:30:00","TOPS","","",""
1642,"2014-09-25 18:45:00","2014-09-25 19:45:00","Bells","","",""
1643,"2014-09-25 19:00:00","2014-09-25 20:00:00","Choir","","",""
1644,"2014-09-19 19:00:00","2014-09-19 21:00:00","Free Movie Night \"Heaven is for Real\"","","",""
1645,"2014-09-06 20:00:00","2014-09-06 21:00:00","AA Meeting","","",""
1646,"2014-09-13 20:00:00","2014-09-13 21:00:00","AA Meeting","","",""
1647,"2014-09-20 09:00:00","2014-09-20 12:00:00","Leadership Goal Setting","","",""
1648,"2014-09-20 20:00:00","2014-09-20 21:00:00","AA Meeting","","",""
1649,"2014-09-27 20:00:00","2014-09-27 21:00:00","AA Meeting","","",""
1650,"2014-10-05 00:01:00","2014-10-05 23:59:00","17th Sunday after Pentecost","","","Y"
1651,"2014-10-05 10:00:00","2014-10-05 11:00:00","Communion Service","","",""
1652,"2014-10-05 10:10:00","2014-10-05 11:10:00","Sunday School","","",""
1653,"2014-10-05 13:30:00","2014-10-05 16:00:00","CROP WALK","<p>Waterford Area Crop Walk Sunday, Oct. 5th Registration: 1:30pm &nbsp;Walk: 2:00pm This year&rsquo;s Crop Walk for Hunger hopes toraise $20,000 within our community. Four local food agencies as well as efforts around the world will benefit from this walk. The names of those walking are posted on the wall in the fellowship area. Please support them. Sponsor forms are still available for those who would like to walk. Several routes may be walked: 5.5 mile, 3.5 mile, 1 mile, and a rocking chair. Let&rsquo;s all help in combating hunger in our community and in the world. Contact Pastor or Norm Kingston for mmoreinformation.</p>","Y",""
1654,"2014-10-12 00:01:00","2014-10-12 23:59:00","18th Sunday after Pentecost","","","Y"
1655,"2014-10-12 10:00:00","2014-10-12 11:00:00","Communion Worship Service - WELCA SUNDAY","<p>On this special Sunday the women of the church serve as the worship servants. &nbsp;ALSO - the quilts which have been constructed through the year for Lutheran World Relief will be displayed in the sanctuary for all to admire. Thank you ladies for all you do! Incidently - ALL women of Christ Lutheran are members of WELCA - notj ust those to attend the monthly meetings which we wish more would become involved.</p>","",""
1656,"2014-10-12 10:10:00","2014-10-12 11:10:00","Sunday School","","",""
1657,"2014-10-19 00:01:00","2014-10-19 23:59:00","19th Sunday after Pentecost","","","Y"
1658,"2014-10-19 10:00:00","2014-10-19 11:00:00","New Member Worship Service","","",""
1659,"2014-10-19 10:10:00","2014-10-19 11:10:00","Sunday School","","",""
1660,"2014-10-19 18:30:00","2014-10-19 19:30:00","Adult Discussion","","",""
1661,"2014-10-26 00:01:00","2014-10-26 23:59:00","Reformation Sunday","","","Y"
1662,"2014-10-26 10:00:00","2014-10-26 11:00:00","70th Anniversary Worship Service","<p>All are welcome to join us to celebrate 70 years of ministry in Waterford Township. This Sunday is also Reformation Sunday for which the color of the day is red, symbolizing thefire of the Holy Spirit working within the church, and inspiring Martin Luther, back in 1517, to initiate reform within God&rsquo;s church. We invite you to wear something red to symbolize that that same Spirit has worked through this congregation for 70 years and continues toinspire us to engage in God&rsquo;s work. A variety of historical displays will be in the fellowshiparea, and various historical pictures will be viewed on the video screen. Be sure to indicate whether you will be able to join us for the luncheon following theservice in the lower level. Sign-up on the bulletin information slip on Sundays, or call thechurch office. &nbsp;At the luncheon we will be sharing memories, giving thanks for God&rsquo;sblessings, and enjoying &nbsp;fellowship with one another. We also invite you to offer a special 70th Anniversary Gift to our Elevator Fund. SpecialAnniversary envelopes will be prepared for you to use. We invite you to give a multiple ofseven, ( $7, $70, or $700), or whatever you can. Join us in giving thanks for 70 years.</p>","Y",""
1663,"2014-10-26 10:10:00","2014-10-26 11:10:00","Sunday School","","",""
1664,"2014-10-26 23:30:00","2014-10-26 12:30:00","70th Anniversary Luncheon","<p>The 70th Anniversary Celebration Luncheonis Sunday, October 26 at Christ Lutheran after the worship service. Food &amp; drinks will be provided. &nbsp;Pleasesign up on your Information Slip andinclude how many will be attending AND if you will have a memory to share. Questions? &nbsp;Please contact CindyEdwards (248-623-2907) or DeannaMitchell (248-683-5565)</p>","Y",""
1665,"2014-10-13 19:00:00","2014-10-13 20:00:00","Church Council","","",""
1666,"2014-10-07 14:00:00","2014-10-07 20:30:00","Pictorial Directory Photos","<p>Please make sure to be a part of our 7th Anniversary Picture Directory. Setting appointmentsare now being made. Your may call the church office for available dates, or you may goonline at www.ucdir.com (account #MI671; Password: CHRIST; be sure to log out whencomplete). Pictures will be taken in the lower level of the church.</p>","",""
1667,"2014-10-07 18:30:00","2014-10-07 19:30:00","Craft Group","","",""
1668,"2014-10-14 09:00:00","2014-10-14 12:00:00","Quilting","","",""
1669,"2014-10-28 09:00:00","2014-10-28 12:00:00","Quilting","","",""
1670,"2014-10-28 19:00:00","2014-10-28 20:00:00","Nursery Meeting","","",""
1671,"2014-10-01 19:00:00","2014-10-01 20:00:00","New Member Orientation","<p>These meetings are for those interested in learning more about the Lutheran Church and our congregation. For those desiring to join our fellowship, new members will be received on Sunday, October 19th, at the 10:00am worship service. If you are interested in participating please contact Pastor Negele or the church office.&nbsp;</p>","",""
1672,"2014-10-08 14:00:00","2014-10-08 20:30:00","Pictorial Directory Photos","<p>Please make sure to be a part of our 7th Anniversary Picture Directory. Setting appointmentsare now being made. Your may call the church office for available dates, or you may goonline at www.ucdir.com (account #MI671; Password: CHRIST; be sure to log out whencomplete). Pictures will be taken in the lower level of the church.</p>","",""
1673,"2014-10-08 18:00:00","2014-10-08 20:00:00","SCSA","","",""
1674,"2014-10-08 20:00:00","2014-10-08 21:00:00","AA","","",""
1675,"2014-10-15 19:00:00","2014-10-15 20:00:00","New Member Orientation","<p>These meetings are for those interested in learning more about the Lutheran Church and our congregation. For those desiring to join our fellowship, new members will be received on Sunday, October 19th, at the 10:00am worship service. If you are interested in participating please contact Pastor Negele or the church office.&nbsp;</p>","",""
1676,"2014-10-15 20:00:00","2014-10-15 21:00:00","AA","","",""
1677,"2014-10-22 18:00:00","2014-10-22 20:00:00","SCSA","","",""
1678,"2014-10-22 20:00:00","2014-10-22 21:00:00","AA","","",""
1679,"2014-10-29 20:00:00","2014-10-29 21:00:00","AA","","",""
1680,"2014-10-02 10:00:00","2014-10-02 11:00:00","WELCA","<p>Thursday, October 2nd at 10:00 am There is a short business meeting followedby a Bible Study led by Pastor. At noon we have a lunch - usually each bring a sandwich with dessert and beverage provided by a rotating hostess. ALL women are invited &amp; encouraged to attend these monthly meetings - usually the first Thursday of each month.</p>","",""
1681,"2014-10-02 18:45:00","2014-10-02 20:00:00","Bells","","",""
1682,"2014-10-02 19:30:00","2014-10-02 20:30:00","Chancel Choir","","",""
1683,"2014-10-09 14:00:00","2014-10-09 20:30:00","Pictorial Directory Photos","<p>Please make sure to be a part of our 7th Anniversary Picture Directory. Setting appointmentsare now being made. Your may call the church office for available dates, or you may goonline at www.ucdir.com (account #MI671; Password: CHRIST; be sure to log out whencomplete). Pictures will be taken in the lower level of the church.</p>","",""
1684,"2014-10-09 18:30:00","2014-10-09 19:30:00","TOPS","","",""
1685,"2014-10-09 18:45:00","2014-10-09 19:45:00","Bells","","",""
1686,"2014-10-09 19:30:00","2014-10-09 20:30:00","Chancel Choir","","",""
1687,"2014-10-16 18:00:00","2014-10-16 19:00:00","Yard Sale Wrap-Up","","",""
1688,"2014-10-16 18:30:00","2014-10-16 19:30:00","TOPS","","",""
1689,"2014-10-16 18:45:00","2014-10-16 19:45:00","Bells","","",""
1690,"2014-10-16 19:30:00","2014-10-16 20:30:00","Chancel Choir","","",""
1691,"2014-10-23 18:30:00","2014-10-23 19:30:00","TOPS","","",""
1692,"2014-10-23 18:45:00","2014-10-23 19:45:00","Bells","","",""
1693,"2014-10-23 19:30:00","2014-10-23 20:30:00","Chancel Choir","","",""
1694,"2014-10-30 18:30:00","2014-10-30 19:30:00","TOPS","","",""
1695,"2014-10-30 18:45:00","2014-10-30 19:45:00","Bells","","",""
1696,"2014-10-30 19:30:00","2014-10-30 20:30:00","Chancel Choir","","",""
1697,"2014-10-10 14:00:00","2014-10-10 20:30:00","Pictorial Directory Photos","<p>Please make sure to be a part of our 7th Anniversary Picture Directory. Setting appointmentsare now being made. Your may call the church office for available dates, or you may goonline at www.ucdir.com (account #MI671; Password: CHRIST; be sure to log out whencomplete). Pictures will be taken in the lower level of the church.</p>","",""
1698,"2014-10-17 19:00:00","2014-10-17 21:00:00","Free Movie Night","<p>FREE MOVIE NIGHT RESUMES Friday, October 17, 7:00pmFeaturing: &ldquo;God is Not Dead&rdquo;. Popcorn and drinks will be available. Bring a snack to share if you like.&nbsp;</p>","Y",""
1699,"2014-10-04 20:00:00","2014-10-04 21:00:00","AA Meeting","","",""
1700,"2014-10-11 10:30:00","2014-10-11 17:00:00","Pictorial Directory Photos","<p>Please make sure to be a part of our 7th Anniversary Picture Directory. Setting appointmentsare now being made. Your may call the church office for available dates, or you may goonline at www.ucdir.com (account #MI671; Password: CHRIST; be sure to log out whencomplete). Pictures will be taken in the lower level of the church.</p>","",""
1701,"2014-10-11 00:01:00","2014-10-11 23:59:00","Outside Group","","","Y"
1702,"2014-10-11 20:00:00","2014-10-11 21:00:00","AA Meeting","","",""
1703,"2014-10-18 20:00:00","2014-10-18 21:00:00","AA Meeting","","",""
1704,"2014-10-25 20:00:00","2014-10-25 21:00:00","AA Meeting","","",""
1705,"2014-11-01 13:00:00","2014-11-01 16:00:00","Rock Club Workshop","","",""
1706,"2014-11-01 19:00:00","1969-12-31 17:00:00","AA","","",""
1707,"2014-11-02 00:01:00","2014-11-02 23:59:00","All Saints Sunday","","Y","Y"
1708,"2014-11-02 10:00:00","1969-12-31 17:00:00","Communion Service","","Y",""
1709,"2014-11-04 00:01:00","2014-11-04 23:59:00","VOTE!","","","Y"
1710,"2014-11-04 18:30:00","1969-12-31 17:00:00","Craft Group","","",""
1711,"2014-11-04 19:30:00","1969-12-31 17:00:00","Bible Study","","",""
1712,"2014-11-05 16:00:00","1969-12-31 17:00:00","Bible Study","","",""
1713,"2014-11-05 18:00:00","1969-12-31 17:00:00","SCSA","","",""
1714,"2014-11-05 19:00:00","1969-12-31 17:00:00","Rock Club","","",""
1715,"2014-11-05 19:00:00","1969-12-31 17:00:00","AA","","",""
1716,"2014-11-06 10:00:00","1969-12-31 17:00:00","WELCA","","",""
1717,"2014-11-06 18:45:00","1969-12-31 17:00:00","Bells","","",""
1718,"2014-11-06 19:30:00","1969-12-31 17:00:00","Chancel Choir","","",""
1719,"2014-11-08 13:00:00","2014-11-08 16:00:00","Rock Club Workshop","","",""
1720,"2014-11-08 19:00:00","1969-12-31 17:00:00","AA","","",""
1721,"2014-11-09 00:01:00","2014-11-09 23:59:00","22nd Sunday After Pentacost","","Y","Y"
1722,"2014-11-09 10:00:00","1969-12-31 17:00:00","Communion Worship Service","<p>Noisy Service</p>","",""
1723,"2014-11-09 11:15:00","2014-11-09 17:00:00","Fall Work Party","","",""
1724,"2014-11-09 18:30:00","1969-12-31 17:00:00","Bowling","","",""
1725,"2014-11-10 19:00:00","1969-12-31 17:00:00","Church Council","","",""
1726,"2014-11-11 09:00:00","1969-12-31 17:00:00","Quilting","","",""
1727,"2014-11-11 19:30:00","1969-12-31 17:00:00","Bible Study","","",""
1728,"2014-11-12 16:00:00","1969-12-31 17:00:00","Bible Study","","",""
1729,"2014-11-12 19:00:00","1969-12-31 17:00:00","AA","","",""
1730,"2014-11-13 18:45:00","1969-12-31 17:00:00","Bells","","",""
1731,"2014-11-13 19:30:00","1969-12-31 17:00:00","Chancel Choir","","",""
1732,"2014-11-15 13:00:00","2014-11-15 16:00:00","Rock Club Workshop","","",""
1733,"2014-11-15 19:00:00","1969-12-31 17:00:00","AA","","",""
1734,"2014-11-16 00:01:00","2014-11-16 23:59:00","23rd Sunday After Pentacost","","Y","Y"
